Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Merchant_Category_Electronics,Merchant_Category_Grocery,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Debit,Card_Type_Prepaid,Authentication_Method_OTP,Authentication_Method_PIN,Fraud_Label
197.53,21428.2,1,5,216.52,4,108,0.57,0.006,0,1,0,1,0,0,0,0,1,1,0,1,0,1
142.99,87682.49,1,6,380.58,0,105,17.41,0.314,1,0,1,1,0,0,1,0,0,1,0,0,1,0
4.27,39316.62,0,16,398.76,4,156,0.7,0.339,1,0,0,0,0,0,0,0,0,0,0,1,0,0
231.73,70901.27,0,13,482.66,4,53,1.67,0.468,0,0,0,0,0,1,0,0,0,1,0,1,0,0
343.85,72680.16,0,14,429.67,4,119,1.24,0.444,0,0,1,1,0,0,1,0,0,0,0,0,1,1
12.42,93274.73,0,18,493.49,3,119,3.64,0.609,0,1,0,1,0,0,0,0,0,0,1,0,1,0
131.13,27614.62,0,15,434.33,3,183,6.96,0.155,0,0,1,1,0,1,0,0,0,0,0,1,0,0
5.92,90274.8,0,14,310.69,1,64,1.93,0.557,0,0,1,1,0,0,0,0,0,0,1,0,0,0
61.53,49829.11,0,16,152.4,0,29,8.04,0.541,0,1,0,0,0,0,0,0,0,0,1,0,0,0
80.62,9383.37,0,12,237.11,0,167,0.54,0.599,0,0,1,0,0,0,0,0,0,1,0,1,0,1
12.25,11069.13,0,15,66.64,1,215,5.45,0.702,0,1,0,1,0,0,0,1,0,0,1,1,0,0
186.94,84452.67,1,13,138.63,1,190,4.92,0.914,1,1,0,0,1,1,0,0,0,0,1,0,0,0
30.46,3829.14,1,1,86.43,4,147,1.75,0.509,1,0,1,1,0,0,0,0,1,0,0,0,1,1
26.28,36899.76,0,9,346.54,3,9,7.97,0.198,1,1,0,1,0,0,1,0,0,0,1,1,0,0
21.06,61287.63,0,8,95.17,0,141,5.11,0.309,0,0,1,0,1,1,0,0,0,0,1,0,0,1
198.41,37243.26,0,3,284.41,1,230,1.43,0.461,0,0,0,1,0,0,1,0,0,0,0,1,0,0
153.61,61641.59,0,12,419.41,4,144,22.52,0.842,1,1,0,1,0,0,0,1,0,0,0,0,0,1
85.27,3725.84,1,12,302.3,1,67,8.6,0.921,1,1,0,0,0,0,0,0,0,0,1,0,1,1
2.32,40420.69,1,16,302.02,4,177,4.73,0.063,1,1,0,1,0,0,0,1,0,0,0,0,0,1
175.44,37692.49,0,5,458.17,1,44,2.08,0.724,1,0,1,0,0,1,0,0,0,1,0,1,0,0
273.12,16179.63,0,3,142.87,2,188,1.71,0.98,1,0,1,1,0,0,0,0,1,1,0,0,1,1
88.06,49404.17,0,11,101.94,0,229,6.27,0.887,0,1,0,0,1,0,0,1,0,1,0,1,0,0
95.35,67173.76,0,18,351.67,4,148,17.65,0.802,1,1,0,1,0,0,0,0,1,0,1,0,0,1
56.14,57474.86,0,1,256.81,3,202,20.43,0.189,1,1,0,0,0,0,0,0,0,1,0,1,0,0
212.87,59198.52,0,6,222.07,1,92,0.03,0.816,0,0,1,1,0,0,1,0,0,0,0,0,0,1
16.66,54159.52,0,6,153.14,2,106,4.32,0.977,0,0,1,1,0,0,0,1,0,0,0,0,1,0
103.27,45885.86,0,18,487.57,0,85,9.1,0.64,0,1,0,1,0,1,0,0,0,1,0,0,1,1
195.91,31043.05,0,13,234.4,1,147,1.98,0.639,0,0,0,0,0,0,0,0,0,0,1,1,0,0
74.81,66760.29,0,7,163.99,4,189,4.16,0.952,0,1,0,0,0,0,0,1,0,0,1,0,1,0
69.22,46702.2,0,9,434.26,2,147,2.16,0.756,1,0,1,0,0,0,1,0,0,1,0,0,1,1
56.3,53248.85,0,3,88.53,2,168,11.77,0.369,0,1,0,1,0,1,0,0,0,0,1,0,0,0
202.47,89714.03,0,16,415.58,0,124,3.06,0.276,0,1,0,1,0,0,1,0,0,0,0,0,0,1
10.09,35135.29,0,16,169.58,0,66,5.41,0.064,0,0,1,1,0,1,0,0,0,0,1,0,0,0
146.33,43487.84,0,15,220.98,0,68,0.02,0.608,0,0,0,1,0,0,1,0,0,0,0,0,0,0
228.85,92533.63,0,14,157.53,0,177,4.45,0.473,1,0,1,0,0,0,0,0,1,0,1,0,0,0
56.34,68985.85,0,5,361.63,0,184,0.73,0.524,0,1,0,0,0,1,0,0,0,0,1,1,0,0
56.66,79904.83,1,18,284.51,1,137,5.52,0.335,0,1,0,1,0,1,0,0,0,0,0,0,0,1
14.44,89027.04,1,17,147.39,1,5,0.83,0.464,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42.71,5606.1,0,3,105.66,4,184,0.58,0.506,0,0,1,1,0,1,0,0,0,1,0,0,0,0
23.95,93741.61,0,10,72.04,1,176,16.74,0.596,1,1,0,1,0,0,1,0,0,1,0,1,0,0
93.85,20562.0,0,18,174.26,0,83,1.29,0.7,0,0,1,1,0,1,0,0,0,0,0,0,0,0
135.3,87359.61,0,6,309.01,4,73,0.48,0.219,0,1,0,0,0,0,0,0,1,1,0,1,0,0
338.12,99035.22,0,17,345.19,3,48,1.33,0.32,0,1,0,0,1,0,0,0,1,1,0,0,1,0
16.72,18109.99,0,3,46.16,2,182,4.11,0.287,1,1,0,0,1,0,1,0,0,0,0,1,0,0
11.83,97538.53,1,12,109.45,4,78,1.2,0.992,0,0,1,0,0,1,0,0,0,0,1,1,0,0
102.06,9259.31,0,14,457.95,3,162,4.83,0.435,1,1,0,1,0,0,1,0,0,1,0,0,1,0
613.6,64301.87,0,9,81.86,2,81,2.46,0.23,0,0,0,1,0,0,1,0,0,0,1,0,0,1
133.93,62061.57,0,9,360.85,0,113,2.11,0.439,0,0,0,1,0,1,0,0,0,1,0,0,1,0
77.33,16211.83,1,5,91.66,3,110,2.08,0.24,0,0,0,0,0,1,0,0,0,0,0,0,0,1
126.74,56894.03,0,9,226.62,1,163,0.43,0.898,1,0,1,0,0,0,0,0,0,1,0,0,1,0
115.02,26398.69,0,12,366.44,1,171,8.69,0.365,0,1,0,0,0,0,0,0,1,0,1,0,1,0
128.31,15229.38,0,19,319.7,2,93,3.51,0.298,1,1,0,0,0,0,1,0,0,1,0,0,1,0
84.5,35966.16,1,8,66.44,2,116,1.62,0.657,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8.41,64513.63,1,9,111.36,2,55,17.97,0.919,0,1,0,0,0,0,0,1,0,0,0,1,0,0
48.5,83415.24,0,8,94.69,4,169,2.87,0.852,1,0,1,1,0,0,1,0,0,0,1,1,0,0
95.48,32172.99,0,12,290.46,3,22,1.84,0.243,0,0,1,1,0,0,0,0,0,0,1,0,0,0
77.35,84898.19,0,11,327.82,1,232,3.5,0.945,1,1,0,1,0,0,0,0,1,1,0,0,0,1
49.0,42139.4,0,3,444.16,4,177,3.35,0.12,0,1,0,1,0,0,0,1,0,0,1,0,1,0
131.02,18548.97,0,4,90.83,3,4,1.69,0.495,0,0,1,1,0,1,0,0,0,1,0,0,0,0
386.82,13734.83,0,17,408.02,4,150,3.67,0.974,0,0,1,0,0,0,0,0,1,0,0,0,0,0
68.95,91139.0,0,2,13.53,0,149,9.63,0.015,0,0,1,0,0,0,0,0,1,1,0,0,0,1
218.84,69089.91,0,1,311.65,4,35,9.12,0.443,1,1,0,0,0,0,0,0,0,0,1,0,0,0
106.04,59641.38,1,11,258.64,1,161,5.08,0.506,1,1,0,1,0,0,1,0,0,1,0,0,0,1
16.62,31883.25,0,15,434.0,1,63,2.28,0.284,0,0,1,1,0,0,0,0,1,1,0,0,0,1
184.33,91892.88,0,8,484.83,3,219,7.08,0.992,0,0,1,0,0,0,0,1,0,0,0,1,0,1
171.95,77155.19,0,18,105.86,1,42,15.62,0.646,0,1,0,1,0,1,0,0,0,1,0,0,1,0
7.67,23109.52,0,16,349.3,2,219,5.16,0.276,0,1,0,1,0,1,0,0,0,0,1,0,1,0
6.9,91324.08,0,15,353.33,4,135,0.73,0.285,0,1,0,1,0,0,0,0,1,0,0,1,0,0
196.72,88280.38,0,9,162.96,2,230,0.71,0.88,1,0,1,1,0,1,0,0,0,0,0,0,1,0
107.83,78418.4,0,5,215.47,3,30,2.11,0.316,0,0,0,1,0,0,0,0,1,0,0,0,0,0
237.8,74254.79,0,5,76.77,3,218,5.74,0.504,0,0,1,1,0,1,0,0,0,0,0,1,0,0
210.24,83710.51,1,11,463.08,3,111,2.62,0.394,0,1,0,1,0,0,0,0,0,1,0,1,0,1
38.34,22763.07,1,16,355.61,2,103,0.15,0.082,0,1,0,1,0,0,1,0,0,0,0,0,1,0
90.61,95203.63,0,8,19.85,1,47,5.11,0.003,0,0,0,0,0,0,1,0,0,0,0,1,0,1
111.44,29185.73,0,14,132.53,3,102,1.76,0.851,0,0,1,0,0,1,0,0,0,1,0,0,0,1
81.25,8546.27,1,14,127.58,1,144,0.44,0.318,1,1,0,1,0,0,0,0,0,0,1,0,1,1
15.7,42906.16,0,13,329.18,0,13,6.91,0.876,0,0,1,1,0,0,0,1,0,0,1,0,1,1
239.98,38271.81,0,2,345.44,1,191,5.12,0.234,0,0,1,0,0,0,1,0,0,0,1,0,0,0
121.05,19671.63,0,8,116.01,1,112,1.97,0.171,1,1,0,1,0,1,0,0,0,0,1,0,0,1
174.12,48462.19,0,12,119.16,3,19,18.59,0.912,0,0,1,0,0,0,0,1,0,1,0,0,0,1
159.72,1570.16,0,10,107.64,4,131,7.12,0.478,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3.63,88868.92,1,7,184.01,3,37,0.95,0.294,0,0,0,0,1,1,0,0,0,0,0,0,1,0
220.0,22647.23,0,14,29.62,4,77,0.47,0.08,1,1,0,0,0,0,0,1,0,1,0,0,0,0
3.16,64790.77,0,16,290.84,4,187,2.53,0.941,1,0,0,0,0,0,0,0,0,1,0,0,0,0
57.86,93139.4,0,15,131.37,4,226,10.29,0.215,0,1,0,1,0,0,0,0,1,1,0,1,0,0
133.3,60194.22,0,10,456.16,0,33,30.45,0.767,0,0,1,1,0,0,0,0,1,1,0,1,0,0
39.75,64274.1,1,19,410.14,2,98,17.75,0.497,0,1,0,1,0,0,1,0,0,0,0,0,1,1
132.45,88949.39,0,18,189.87,3,51,1.24,0.699,1,0,0,0,0,1,0,0,0,1,0,1,0,0
57.44,59369.89,0,15,374.34,4,227,5.86,0.945,1,0,1,0,0,0,1,0,0,1,0,0,1,0
18.94,81928.97,0,6,124.99,2,17,2.25,0.425,0,0,0,1,0,1,0,0,0,0,0,0,0,0
59.29,29338.72,0,10,23.22,1,54,1.76,0.776,0,0,1,1,0,1,0,0,0,0,0,0,1,0
0.36,23051.13,1,9,393.44,4,43,3.52,0.473,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9.6,72430.95,0,14,245.64,4,167,4.83,0.126,1,0,0,1,0,0,1,0,0,1,0,0,1,1
32.08,21827.12,0,8,297.51,3,72,1.54,0.864,1,1,0,1,0,0,1,0,0,0,1,0,1,1
95.54,71656.81,1,4,245.29,2,17,0.8,0.515,0,1,0,0,0,0,0,1,0,0,1,1,0,1
89.28,2479.44,0,12,166.09,4,58,2.04,0.763,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34.33,64436.48,0,7,340.31,2,101,5.11,0.213,0,0,0,1,0,1,0,0,0,0,0,0,1,0
16.95,3431.35,1,13,79.42,4,119,2.84,0.327,0,1,0,1,0,0,0,0,0,0,1,1,0,1
126.05,61526.81,1,10,464.34,4,237,2.25,0.094,1,0,0,0,0,0,0,0,1,0,0,0,1,1
152.3,97863.76,0,15,143.95,2,99,13.57,0.036,0,1,0,1,0,0,0,0,0,0,0,0,1,0
99.28,71038.68,0,15,148.55,1,22,8.85,0.64,1,0,1,0,0,1,0,0,0,1,0,0,1,0
142.54,83098.97,0,18,46.09,4,145,4.52,0.512,0,0,1,0,1,0,0,0,1,1,0,1,0,0
314.18,95559.44,0,17,297.82,2,15,2.72,0.295,0,1,0,0,0,0,1,0,0,0,0,0,1,0
48.9,57775.77,0,15,211.72,4,11,1.2,0.812,0,1,0,0,0,0,1,0,0,1,0,0,1,1
47.19,22920.21,0,11,323.81,2,8,2.49,0.122,0,1,0,1,0,0,0,0,1,0,1,0,0,0
77.02,8237.79,0,4,361.58,0,190,6.64,0.95,1,0,1,1,0,0,0,0,1,0,0,0,0,0
20.74,36488.85,0,17,438.39,2,11,2.6,0.447,0,0,0,1,0,0,0,0,0,0,1,0,0,0
78.0,70702.07,0,10,22.7,4,36,8.55,0.407,1,0,0,1,0,0,0,1,0,0,1,1,0,0
52.11,93264.89,0,3,78.41,1,8,5.08,0.343,0,1,0,1,0,1,0,0,0,1,0,0,1,0
102.87,38498.15,0,16,336.43,2,160,0.44,0.164,0,1,0,0,0,1,0,0,0,1,0,0,1,0
98.14,11325.49,1,17,298.43,1,110,11.27,0.797,0,0,0,1,0,0,1,0,0,0,1,0,1,0
77.51,99573.21,0,17,162.04,0,159,2.91,0.821,0,1,0,1,0,0,1,0,0,1,0,0,1,0
133.14,907.92,0,17,154.12,3,229,1.0,0.513,0,0,0,1,0,0,0,0,1,0,1,1,0,0
110.14,30856.24,0,5,84.02,1,30,2.71,0.24,0,0,1,1,0,0,0,1,0,1,0,1,0,1
118.21,80223.89,0,10,420.78,0,104,2.13,0.226,0,1,0,1,0,0,0,1,0,0,0,0,1,0
311.14,14369.59,0,16,490.74,1,127,3.49,0.016,1,1,0,1,0,1,0,0,0,0,0,1,0,0
323.76,79025.36,0,14,275.72,0,20,2.17,0.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
185.66,89651.45,0,16,330.81,2,85,5.78,0.739,1,1,0,1,0,0,0,1,0,0,0,1,0,0
13.54,21148.93,0,9,121.94,3,23,3.66,0.555,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77.27,15134.15,1,13,487.69,4,7,1.44,0.054,0,1,0,1,0,1,0,0,0,0,1,0,1,1
24.85,27483.58,0,11,83.08,2,150,2.03,0.124,0,1,0,0,0,0,0,1,0,0,1,0,0,0
289.88,26550.38,1,4,436.13,4,210,0.34,0.805,0,1,0,1,0,0,0,0,0,0,0,0,0,1
37.04,64070.21,0,16,47.33,3,8,14.03,0.546,0,0,1,1,0,0,0,0,1,0,0,0,1,0
32.19,1271.14,0,10,384.98,4,225,3.09,0.139,1,0,1,0,0,0,0,0,1,0,0,0,1,0
65.52,27409.74,1,6,422.08,4,199,5.87,0.199,1,1,0,0,0,0,1,0,0,0,0,1,0,1
126.1,9569.7,0,4,360.41,3,100,1.83,0.919,0,0,1,1,0,0,0,0,0,1,0,0,1,1
4.67,3418.95,1,12,456.0,0,6,1.25,0.844,1,0,1,1,0,1,0,0,0,0,1,0,1,1
5.0,9247.48,0,12,148.45,0,40,16.32,0.982,0,0,0,1,0,0,0,0,1,0,0,0,0,1
21.06,61287.63,0,8,95.17,0,141,5.11,0.309,0,0,1,0,1,1,0,0,0,0,1,0,0,1
3.3,62773.88,0,7,378.88,3,119,2.8,0.243,0,1,0,1,0,1,0,0,0,0,0,0,1,1
167.82,29519.73,1,3,482.19,0,208,5.45,0.508,0,0,1,0,0,0,1,0,0,0,1,0,0,0
16.45,27923.6,0,3,449.03,0,41,6.36,0.966,0,0,1,1,0,0,0,1,0,0,0,0,0,1
51.79,76660.59,0,6,92.27,2,3,0.31,0.505,1,1,0,1,0,0,0,0,0,1,0,0,1,0
106.69,41329.65,0,8,81.19,3,228,0.52,0.583,0,1,0,1,0,0,0,0,0,1,0,0,1,0
14.68,70046.41,0,8,273.8,1,103,0.67,0.087,1,1,0,1,0,0,0,0,0,0,1,0,0,1
5.66,50566.4,0,4,311.81,2,214,4.57,0.894,0,1,0,1,0,0,0,0,0,1,0,1,0,1
167.74,81225.21,1,13,484.81,4,164,0.31,0.746,0,1,0,1,0,0,0,0,1,0,1,0,1,1
100.22,83859.01,0,5,427.47,1,231,5.05,0.748,1,0,1,0,0,0,0,0,1,0,0,0,1,0
12.52,34409.67,0,10,316.67,1,77,0.98,0.73,1,1,0,1,0,0,1,0,0,0,1,0,0,0
278.11,81922.65,0,13,187.6,4,79,0.78,0.165,0,1,0,1,0,0,0,0,0,1,0,1,0,0
56.68,86728.07,1,18,171.35,2,238,3.56,0.97,0,0,0,1,0,0,0,0,1,0,1,0,1,0
8.56,276.62,1,5,360.55,1,190,6.42,0.389,0,0,0,0,0,1,0,0,0,0,0,1,0,0
175.08,63591.47,0,12,63.38,4,236,3.59,0.375,0,1,0,1,0,0,1,0,0,1,0,0,0,1
92.92,99473.4,0,8,440.09,4,213,7.78,0.603,0,1,0,0,0,0,1,0,0,0,1,1,0,0
38.59,96901.57,0,18,182.61,0,58,6.29,0.264,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36.05,76904.61,0,9,185.05,3,78,10.1,0.118,1,0,0,0,0,1,0,0,0,0,0,0,1,0
41.11,86197.01,0,9,219.08,1,78,1.01,0.551,0,0,1,1,0,0,0,0,0,1,0,0,0,0
72.77,62348.22,0,2,116.89,3,110,1.78,0.465,0,0,0,1,0,0,1,0,0,0,1,0,1,0
62.87,67820.51,0,6,108.87,2,44,0.7,0.459,0,0,0,0,0,0,1,0,0,1,0,1,0,1
64.55,81560.79,0,5,416.38,1,179,2.22,0.843,1,1,0,1,0,0,0,1,0,0,0,0,0,1
58.8,44298.2,0,1,272.26,1,71,3.99,0.302,0,0,1,1,0,1,0,0,0,0,0,1,0,0
31.89,64087.36,0,2,174.62,3,214,0.01,0.445,1,1,0,0,1,0,0,1,0,1,0,1,0,0
110.44,16416.4,1,1,31.18,1,184,1.29,0.061,0,0,1,0,1,0,1,0,0,0,1,0,1,1
17.25,85233.59,0,8,473.26,0,126,6.31,0.593,0,1,0,1,0,0,0,0,0,1,0,0,1,0
6.27,16831.45,1,17,81.45,3,7,4.69,0.326,0,0,1,1,0,0,1,0,0,1,0,1,0,0
69.56,78878.47,0,5,341.38,4,174,8.13,0.306,1,0,1,0,0,1,0,0,0,0,0,0,1,0
150.76,54394.92,1,19,178.88,2,117,5.83,0.924,1,1,0,0,0,0,1,0,0,0,1,0,0,1
284.94,88496.92,1,16,57.59,4,179,0.32,0.905,1,1,0,1,0,0,0,0,1,0,0,0,0,0
93.82,4308.59,0,7,473.89,2,163,6.02,0.137,1,0,0,1,0,0,0,0,0,0,0,0,0,1
403.08,344.54,0,14,97.39,3,110,2.0,0.007,1,0,0,0,1,0,0,0,1,1,0,0,0,1
248.99,62851.32,0,18,56.57,3,232,5.87,0.172,1,1,0,0,1,0,0,1,0,0,0,1,0,0
47.19,79535.05,0,4,339.55,1,88,7.08,0.903,0,1,0,0,0,0,1,0,0,1,0,1,0,1
195.41,69247.68,0,4,75.58,3,141,8.91,0.765,0,1,0,0,0,0,1,0,0,0,1,0,0,0
268.25,80299.39,0,12,222.91,4,204,5.27,0.948,0,1,0,0,1,0,0,1,0,0,0,1,0,0
59.31,77810.23,0,1,404.68,4,10,2.68,0.126,0,0,0,1,0,1,0,0,0,0,1,0,0,0
233.62,30803.72,0,17,69.44,1,210,6.09,0.823,0,1,0,0,0,0,0,1,0,0,1,0,1,1
90.07,6358.6,0,1,386.29,2,147,1.86,0.843,0,1,0,1,0,0,1,0,0,0,1,0,0,1
17.21,95525.04,0,10,146.31,1,215,6.69,0.205,1,0,0,1,0,0,0,0,1,1,0,0,0,1
42.88,37546.62,1,6,307.53,3,218,3.28,0.902,0,1,0,1,0,0,0,1,0,0,1,0,0,1
11.05,38300.23,0,12,19.17,0,190,6.91,0.65,0,0,1,1,0,0,0,0,1,1,0,1,0,0
56.07,33288.3,0,10,327.44,1,9,12.21,0.989,1,0,1,0,1,0,0,1,0,0,1,0,0,0
28.12,99369.49,0,10,51.57,4,37,4.11,0.177,1,0,1,0,0,0,1,0,0,0,1,1,0,1
22.5,83277.31,0,14,303.09,0,201,4.05,0.742,0,0,0,0,0,0,0,1,0,1,0,1,0,0
159.8,88323.47,0,10,79.98,2,114,0.18,0.252,0,0,1,1,0,1,0,0,0,1,0,0,0,0
254.02,51423.44,1,11,53.51,0,78,1.07,0.261,1,1,0,0,0,0,1,0,0,0,1,0,1,1
85.32,99654.37,0,15,275.26,1,137,0.43,0.531,1,0,0,1,0,0,0,0,1,1,0,1,0,0
32.12,48119.85,1,19,108.87,4,112,3.1,0.182,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13.97,35674.24,0,16,215.78,4,222,3.15,0.488,1,1,0,1,0,0,0,0,0,0,0,0,0,0
146.2,16676.8,0,18,147.15,1,207,1.35,0.181,1,0,1,1,0,1,0,0,0,0,1,0,0,0
39.95,23233.16,0,14,177.77,1,137,3.61,0.382,0,1,0,0,0,0,1,0,0,0,0,0,0,0
109.94,14685.6,0,17,435.29,4,37,1.05,0.126,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50.98,46671.04,0,19,480.72,4,2,14.46,0.441,0,0,0,1,0,0,0,1,0,1,0,0,0,0
286.88,81967.67,0,17,476.29,3,238,5.88,0.629,0,0,1,1,0,0,0,0,1,0,0,0,1,0
249.44,1305.73,0,5,93.05,0,3,1.5,0.131,0,1,0,0,1,0,0,0,1,0,1,0,1,1
185.28,83169.2,0,2,437.11,0,21,6.59,0.55,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48.16,61094.06,0,13,94.79,2,218,6.56,0.968,1,1,0,1,0,1,0,0,0,0,1,1,0,0
29.64,67308.32,0,16,212.24,2,122,2.37,0.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80.62,9383.37,0,12,237.11,0,167,0.54,0.599,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5.78,70624.43,0,8,30.73,3,54,15.85,0.17,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27.66,73107.6,1,9,140.77,1,100,13.6,0.755,0,0,1,0,1,0,0,0,1,0,0,1,0,0
171.92,9826.87,0,3,150.16,0,63,2.08,0.667,1,1,0,1,0,0,0,0,1,1,0,0,1,0
81.54,44540.02,0,10,494.92,2,75,0.69,0.85,1,1,0,0,0,1,0,0,0,0,0,0,0,1
20.78,69378.71,0,8,448.29,4,128,0.88,0.513,0,1,0,0,1,0,1,0,0,0,1,0,1,0
10.33,4998.56,0,19,44.02,1,21,0.15,0.226,0,1,0,1,0,0,1,0,0,0,1,1,0,0
98.42,72909.03,0,7,177.94,1,234,0.62,0.478,1,0,0,0,0,1,0,0,0,1,0,1,0,0
83.35,21903.3,0,3,222.01,3,122,8.69,0.263,1,0,1,0,0,1,0,0,0,1,0,0,1,0
36.06,82870.09,0,19,101.47,2,78,1.03,0.153,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47.19,79535.05,0,4,339.55,1,88,7.08,0.903,0,1,0,0,0,0,1,0,0,1,0,1,0,1
182.93,98729.96,0,15,374.63,0,49,5.52,0.571,1,0,0,1,0,1,0,0,0,1,0,1,0,0
26.28,80611.15,0,9,491.76,3,129,0.32,0.904,0,0,1,1,0,0,1,0,0,0,1,0,1,1
2.05,61941.72,0,2,434.39,0,156,0.36,0.359,0,1,0,1,0,0,1,0,0,0,1,1,0,0
23.28,54928.59,0,6,192.19,3,139,8.6,0.88,1,0,1,1,0,0,0,1,0,0,1,0,0,0
40.44,51104.94,1,10,333.03,1,30,5.71,0.77,0,1,0,1,0,1,0,0,0,0,1,1,0,1
27.55,14619.54,0,7,58.59,0,191,0.26,0.008,1,0,0,1,0,0,0,0,0,1,0,0,0,0
86.72,55914.87,0,13,463.86,2,151,2.18,0.282,0,1,0,0,0,0,0,0,1,0,1,1,0,0
148.5,39009.54,1,14,194.55,2,167,2.43,0.889,0,1,0,1,0,0,0,0,1,0,1,0,1,1
91.08,75932.7,0,16,480.18,0,154,9.41,0.636,0,0,1,0,1,1,0,0,0,0,0,1,0,0
277.04,77859.35,0,2,179.84,2,178,5.66,0.431,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2.63,38880.73,1,8,470.32,0,178,6.46,0.049,0,1,0,1,0,0,0,0,0,0,0,1,0,1
53.03,7408.49,0,4,451.68,4,118,0.17,0.496,0,0,1,1,0,0,0,1,0,0,0,0,1,0
70.64,64453.02,1,6,348.07,0,191,3.08,0.704,0,1,0,0,0,0,0,1,0,0,1,1,0,1
10.98,60065.16,0,17,308.7,1,65,0.21,0.895,1,0,1,1,0,0,1,0,0,0,1,1,0,1
55.05,78161.18,0,19,219.36,4,175,4.99,0.945,0,1,0,0,1,0,1,0,0,0,0,0,1,1
14.63,51593.39,0,5,215.95,4,136,4.63,0.952,0,1,0,0,0,0,0,1,0,0,1,0,0,1
40.97,88180.36,1,5,111.9,0,118,6.93,0.847,0,1,0,0,1,0,0,0,0,0,0,1,0,0
171.85,51848.37,0,8,86.33,2,176,2.22,0.705,0,1,0,1,0,1,0,0,0,1,0,1,0,1
106.31,5116.25,0,8,258.63,1,65,4.0,0.528,0,1,0,1,0,0,1,0,0,0,0,0,1,0
12.25,33311.91,0,6,43.36,0,101,0.1,0.086,1,0,1,0,0,1,0,0,0,0,1,0,0,0
176.38,35491.97,0,3,102.64,0,16,3.33,0.865,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21.09,54145.78,0,19,307.91,4,143,0.09,0.999,0,0,0,1,0,1,0,0,0,0,0,0,1,0
41.82,35198.1,0,4,390.82,0,72,2.44,0.57,0,0,1,1,0,0,0,0,1,1,0,0,0,0
3.03,54225.28,0,14,382.34,3,120,0.92,0.096,1,1,0,1,0,0,0,0,0,1,0,0,1,0
212.34,70909.92,0,16,306.52,3,132,10.73,0.029,0,1,0,1,0,0,0,1,0,1,0,1,0,0
35.62,33832.11,0,9,33.95,3,215,2.21,0.957,0,0,0,1,0,0,0,0,0,1,0,1,0,1
37.77,84387.96,0,6,214.29,4,160,4.67,0.974,0,1,0,0,0,0,0,1,0,0,0,0,0,1
302.68,83710.95,0,8,111.86,1,75,2.2,0.557,0,0,1,1,0,0,1,0,0,0,0,1,0,0
331.8,94752.91,1,3,486.19,2,189,0.59,0.155,0,0,1,1,0,0,0,0,0,0,0,0,1,1
54.73,17327.31,0,1,296.72,3,117,5.38,0.935,0,0,1,1,0,0,1,0,0,1,0,1,0,0
95.58,24208.25,0,2,78.28,0,19,5.72,0.262,1,0,1,0,1,1,0,0,0,0,1,0,1,1
13.62,81792.29,0,10,35.3,1,40,0.72,0.564,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37.99,75327.68,0,7,247.02,0,195,0.26,0.895,0,0,1,1,0,0,0,0,1,1,0,1,0,0
385.99,52014.54,0,1,323.38,0,208,12.67,0.451,1,1,0,0,0,0,0,0,1,0,0,0,0,0
78.57,27556.27,0,8,54.52,3,137,1.96,0.946,0,0,1,0,0,1,0,0,0,0,0,0,1,1
147.52,69523.07,0,3,66.8,1,219,0.37,0.153,1,0,0,1,0,0,1,0,0,0,1,0,0,0
34.8,44082.66,0,13,469.8,4,62,0.73,0.286,0,0,1,1,0,0,0,0,1,0,1,1,0,0
43.93,96985.35,1,15,57.42,4,107,8.09,0.674,1,0,1,1,0,0,0,0,1,0,0,0,1,0
16.16,32639.21,0,12,222.4,1,223,2.47,0.732,0,0,1,1,0,1,0,0,0,0,1,0,1,1
67.82,32930.44,0,9,11.55,2,35,0.8,0.436,1,1,0,1,0,0,0,0,1,0,0,0,0,0
20.92,95626.07,0,7,300.14,4,19,2.72,0.476,1,1,0,1,0,0,1,0,0,0,1,0,0,0
276.6,70129.26,0,5,368.61,3,29,0.48,0.902,0,0,1,1,0,0,0,1,0,1,0,0,0,0
13.15,97780.61,0,15,381.75,2,14,1.48,0.193,1,0,1,1,0,0,0,0,0,0,0,0,1,0
